DATE,person_id,DAY_OF_THE_WEEK,MONTH,SEASON,ACTIVITY_steps,ACTIVITY_distance,ACTIVITY_soft,ACTIVITY_moderate,ACTIVITY_intense,ACTIVITY_hr_average,ACTIVITY_hr_min,ACTIVITY_hr_max,SLEEP_totalsleeptime,SLEEP_durationtosleep,SLEEP_hr_average,SLEEP_hr_min,SLEEP_hr_max,SLEEP_wakeupcount,SLEEP_wakeupduration
2021-07-30,1487,4,6,0,12304.0,9776.0,4.43,1.85,0.0,80.0,61.0,160.0,7.45,0.07,61.0,57.0,69.0,1.0,0.18
2021-07-31,1487,5,6,0,10684.0,8063.0,4.62,1.38,0.0,75.0,45.0,121.0,8.12,0.08,59.0,54.0,73.0,0.0,0.08
2021-08-01,1487,6,7,0,12013.0,9738.0,4.12,1.47,0.0,71.0,54.0,177.0,6.67,0.03,58.0,50.0,68.0,0.0,0.07
2021-08-02,1487,0,7,0,3157.0,2362.0,4.58,0.12,0.02,68.0,47.0,88.0,6.05,0.03,63.0,58.0,68.0,0.0,0.03
2021-08-03,1487,1,7,0,9802.0,7283.0,4.87,1.03,0.0,75.0,58.0,175.0,7.48,0.03,58.0,54.0,66.0,0.0,0.03
2021-08-04,1487,2,7,0,8503.0,6557.0,4.15,1.08,0.0,70.0,50.0,164.0,7.12,0.03,59.0,57.0,65.0,0.0,0.05
2021-08-05,1487,3,7,0,5243.0,3667.0,5.28,0.08,0.0,69.0,48.0,109.0,6.88,0.03,58.0,50.0,74.0,1.0,0.08
2021-08-06,1487,4,7,0,13531.0,10391.0,5.17,1.68,0.0,76.0,51.0,156.0,6.68,0.07,59.0,53.0,67.0,1.0,0.2
2021-08-07,1487,5,7,0,16002.0,12317.0,4.12,2.28,0.0,82.0,54.0,182.0,7.62,0.03,61.0,57.0,67.0,0.0,0.03
2021-08-08,1487,6,7,0,14955.0,11051.0,5.75,1.37,0.0,77.0,57.0,140.0,7.38,0.03,59.0,53.0,68.0,0.0,0.07
2021-08-09,1487,0,7,0,3427.0,2439.0,4.62,0.08,0.0,68.0,48.0,128.0,6.7,0.03,58.0,52.0,63.0,2.1100000000000136,0.37
2021-08-10,1487,1,7,0,6546.0,5157.0,3.95,0.88,0.0,72.0,38.89,186.0,6.7,0.03,58.0,54.0,64.0,0.0,0.05
2021-08-11,1487,2,7,0,3110.0,2202.0,4.43,0.05,0.0,74.0,60.0,112.0,7.15,0.03,58.0,55.0,63.0,0.0,0.03
2021-08-12,1487,3,7,0,6633.0,4846.0,6.43,0.57,0.0,77.0,45.0,138.0,7.05,0.07,57.0,54.0,67.0,1.0,0.25
2021-08-13,1487,4,7,0,4014.0,2888.0,4.5,0.12,0.0,75.0,57.0,135.0,7.25,0.03,57.0,50.0,70.0,1.0,0.13
2021-08-14,1487,5,7,0,11991.0,8958.0,5.78,1.05,0.0,83.0,49.0,139.0,6.73,0.03,58.0,53.0,66.0,0.0,0.03
2021-08-15,1487,6,7,0,11852.0,9030.0,5.08,1.47,0.0,80.0,46.0,115.0,6.23,0.03,63.0,53.0,70.0,0.0,0.05
2021-08-16,1487,0,7,0,4286.0,3360.0,3.4,0.58,0.0,71.0,48.0,162.0,6.93,0.03,59.0,51.0,69.0,0.0,0.05
2021-08-17,1487,1,7,0,4654.0,3560.0,3.4,0.62,0.0,72.0,53.0,165.0,7.33,0.05,59.0,55.0,66.0,0.0,0.07
2021-08-18,1487,2,7,0,11728.0,8805.0,5.57,1.43,0.0,81.0,47.0,132.0,7.37,0.03,62.0,59.0,72.0,0.0,0.07
2021-08-19,1487,3,7,0,10050.0,7978.0,4.32,1.5,0.0,76.0,56.0,167.0,6.85,0.03,62.0,57.0,67.0,0.0,0.05
2021-08-20,1487,4,7,0,7987.0,6141.0,4.4,0.98,0.0,78.0,42.0,189.0,7.57,0.03,62.0,54.0,70.0,0.0,0.03
2021-08-21,1487,5,7,0,13956.0,10568.0,4.35,1.58,0.0,77.0,60.0,118.0,6.63,0.03,62.0,58.0,67.0,0.0,0.05
2021-08-22,1487,6,7,0,9397.0,7251.0,4.37,1.35,0.0,78.0,61.0,138.0,8.93,0.03,59.0,54.0,67.0,1.0,0.17
2021-08-23,1487,0,7,0,4276.0,3204.0,3.65,0.42,0.0,74.0,49.0,204.0,6.87,0.03,66.0,60.0,76.0,1.0,0.08
2021-08-24,1487,1,7,0,7891.0,6008.0,3.73,0.95,0.0,72.0,41.0,132.0,7.22,0.03,60.0,53.0,72.0,0.0,0.03
2021-08-25,1487,2,7,0,4372.0,3392.0,3.07,0.45,0.0,74.0,42.0,150.0,6.97,0.03,60.0,55.0,64.0,1.0,0.08
2021-08-26,1487,3,7,0,9647.0,7283.0,6.45,1.02,0.0,79.0,62.0,206.0,5.98,0.03,61.0,56.0,68.0,0.0,0.03
2021-08-27,1487,4,7,0,4607.0,3259.0,4.63,0.17,0.0,72.0,57.0,111.0,5.35,0.03,60.0,55.0,71.0,0.0,0.03
2021-08-28,1487,5,7,0,11254.0,7941.0,6.05,0.52,0.0,75.0,57.0,147.0,6.85,0.03,59.0,53.0,73.0,1.0,0.32
2021-08-29,1487,6,7,0,15302.0,11295.0,5.25,1.33,0.0,72.0,53.0,167.0,6.87,0.03,60.0,52.0,65.0,1.0,0.17
2021-08-30,1487,0,7,0,3099.0,2235.0,6.32,0.02,0.0,70.0,59.0,89.0,6.47,0.03,60.0,56.0,68.0,0.0,0.03
2021-08-31,1487,1,7,0,2038.0,1468.0,5.77,0.0,0.0,71.0,46.0,117.0,7.6,0.03,60.0,55.0,70.0,0.0,0.03
2021-09-01,1487,2,8,0,4565.0,3260.0,7.12,0.02,0.0,75.0,60.0,151.0,6.45,0.03,59.0,54.0,68.0,0.0,0.03
2021-09-02,1487,3,8,0,10890.0,7778.0,5.85,0.47,0.0,79.0,58.0,106.0,7.33,0.03,59.0,54.0,65.0,0.0,0.03
2021-09-03,1487,4,8,0,8925.0,6387.0,5.05,0.75,0.0,73.5,57.5,132.0,8.18,0.05,59.0,52.0,72.0,0.0,0.05
2021-09-04,1487,5,8,0,5757.0,4044.0,5.3,0.03,0.0,70.0,57.0,97.0,7.13,0.05,59.0,56.0,65.0,0.0,0.12
2021-09-05,1487,6,8,0,8603.0,6423.0,4.53,0.88,0.0,71.0,58.0,106.0,6.73,0.03,58.0,52.0,67.0,0.0,0.05
2021-09-06,1487,0,8,0,8155.0,5931.0,5.35,0.47,0.0,84.0,63.0,136.0,7.73,0.03,61.0,55.0,69.0,0.0,0.07
2021-09-07,1487,1,8,0,4171.0,2960.0,6.38,0.07,0.0,74.0,59.0,101.0,7.3,0.03,58.0,53.0,63.0,0.0,0.03
2021-09-08,1487,2,8,0,10626.0,7740.0,5.5,0.85,0.0,73.0,52.0,130.0,6.23,0.03,58.0,53.0,64.0,1.0,0.15
2021-09-09,1487,3,8,0,6732.0,4805.0,6.47,0.37,0.0,75.0,57.0,125.0,9.27,0.03,57.0,51.0,71.0,2.0,0.4
2021-09-10,1487,4,8,0,5224.0,3705.0,8.5,0.05,0.0,75.0,57.0,96.0,7.08,0.03,58.0,51.0,70.0,0.0,0.03
2021-09-11,1487,5,8,0,8769.0,6183.0,6.03,0.53,0.0,73.0,50.0,125.0,6.77,0.03,59.0,55.0,65.0,0.0,0.07
2021-09-12,1487,6,8,0,3688.0,2587.0,6.27,0.03,0.0,73.0,53.0,100.0,6.55,0.03,56.0,53.0,62.0,0.0,0.03
2021-09-13,1487,0,8,0,3060.0,2167.0,5.67,0.0,0.0,71.0,48.0,105.0,6.5,0.03,59.0,56.0,72.0,0.0,0.03
2021-09-14,1487,1,8,0,7482.0,5714.0,4.27,0.95,0.0,73.0,61.0,114.0,7.75,0.03,58.0,53.0,65.0,0.0,0.03
2021-09-15,1487,2,8,0,4596.0,3251.0,7.05,0.03,0.0,76.0,58.0,113.0,6.55,0.03,57.0,54.0,62.0,0.0,0.05
2021-09-16,1487,3,8,0,12929.0,9220.0,4.35,0.97,0.0,73.0,56.0,149.0,7.63,0.03,61.0,57.0,66.0,0.0,0.05
2021-09-17,1487,4,8,0,6167.0,4398.0,3.28,0.38,0.0,73.0,57.0,148.0,7.48,0.03,59.0,56.0,65.0,0.0,0.18
2021-09-18,1487,5,8,0,14517.0,10520.0,4.67,1.38,0.0,78.0,55.0,123.0,8.13,0.03,63.0,57.0,74.0,0.0,0.1
2021-09-19,1487,6,8,0,1743.0,1250.0,3.18,0.02,0.0,69.0,53.0,91.0,8.22,0.03,62.0,58.0,68.0,0.0,0.1
2021-09-20,1487,0,8,0,2538.0,1825.0,4.45,0.03,0.0,75.0,53.0,107.0,6.28,0.03,59.0,51.0,66.0,0.0,0.05
2021-09-21,1487,1,8,0,4969.0,3508.0,5.62,0.07,0.0,75.0,40.0,110.0,7.28,0.03,62.0,58.0,69.0,0.0,0.03
2021-09-22,1487,2,8,1,7085.0,5179.0,6.38,0.42,0.0,79.0,53.0,110.0,6.97,0.03,60.0,53.0,66.0,0.0,0.03
2021-09-23,1487,3,8,1,8724.0,6545.0,5.25,0.98,0.0,79.0,47.0,166.0,7.18,0.03,61.0,52.0,78.0,1.0,0.5
2021-09-24,1487,4,8,1,6593.0,4770.0,8.32,0.28,0.0,85.11000000000001,64.0,126.0,7.25,0.05,62.0,57.0,67.0,0.0,0.05
2021-09-25,1487,5,8,1,9307.0,6967.0,6.18,0.72,0.02,79.0,53.0,121.0,6.88,0.03,60.0,57.0,68.0,1.0,0.2
2021-09-26,1487,6,8,1,3669.0,2589.0,5.92,0.05,0.0,74.0,51.0,112.0,7.7,0.05,62.0,57.0,73.0,1.0,0.3
2021-09-27,1487,0,8,1,5875.0,4424.0,4.5,0.53,0.0,76.0,61.0,107.0,7.28,0.03,62.0,57.0,72.0,1.0,0.32
2021-09-28,1487,1,8,1,8965.0,6200.0,6.28,0.25,0.0,71.0,58.0,104.0,7.38,0.03,61.0,58.0,70.0,0.0,0.03
2021-09-29,1487,2,8,1,3601.0,2515.0,5.28,0.0,0.0,73.0,50.0,100.0,7.05,0.03,60.0,57.0,73.0,0.0,0.05
2021-09-30,1487,3,8,1,7141.0,5528.0,5.22,0.83,0.0,78.0,50.0,110.0,7.97,0.03,61.0,58.0,66.0,2.0,0.73
2021-10-01,1487,4,9,1,6204.0,4322.0,7.17,0.13,0.0,79.0,53.0,107.0,6.87,0.03,62.0,58.0,68.0,0.0,0.05
2021-10-02,1487,5,9,1,4277.0,3052.0,5.07,0.07,0.0,74.0,49.0,101.0,8.57,0.03,62.0,56.0,72.0,0.0,0.22
2021-10-03,1487,6,9,1,5746.0,4037.0,5.52,0.08,0.0,75.0,47.0,137.0,8.97,0.03,63.0,55.0,69.0,0.0,0.17
2021-10-04,1487,0,9,1,7073.0,5124.0,5.12,0.45,0.0,70.0,53.0,83.0,7.77,0.03,63.0,57.0,109.22000000000004,1.0,0.5
2021-10-05,1487,1,9,1,2676.0,1886.0,4.22,0.02,0.0,70.0,44.0,96.0,8.67,0.03,63.0,58.0,109.0,1.0,0.35
2021-10-06,1487,2,9,1,8074.0,6302.0,4.23,1.0,0.0,73.0,55.0,95.0,7.45,0.03,61.0,53.0,72.0,0.0,0.05
2021-10-07,1487,3,9,1,7025.0,5164.0,5.37,0.55,0.0,73.0,60.0,117.0,7.12,0.05,62.0,57.0,71.0,0.0,0.07
2021-10-08,1487,4,9,1,13177.0,9716.0,6.8,1.25,0.0,77.0,52.0,188.0,6.77,0.03,61.0,55.0,69.0,1.0,0.12
2021-10-09,1487,5,9,1,4249.0,2974.0,4.95,0.07,0.0,70.0,53.0,89.0,8.07,0.03,62.0,57.0,71.0,0.0,0.23
2021-10-10,1487,6,9,1,6938.0,4824.0,5.63,0.12,0.0,72.0,54.0,120.0,8.02,0.03,63.0,57.0,69.0,2.0,0.33
2021-10-11,1487,0,9,1,4289.0,3092.0,5.93,0.22,0.0,71.0,56.0,100.0,7.15,0.03,62.0,56.0,70.0,0.0,0.03
2021-10-12,1487,1,9,1,4749.0,3379.0,5.22,0.13,0.0,70.0,50.0,138.0,6.98,0.03,60.0,57.0,66.0,0.0,0.03
2021-10-13,1487,2,9,1,7783.0,5779.0,4.63,1.0,0.0,71.0,57.0,118.0,8.25,0.03,58.0,54.0,66.0,2.0,0.75
2021-10-14,1487,3,9,1,3868.0,2746.0,5.52,0.02,0.0,65.0,47.0,84.0,6.35,0.03,57.0,52.0,62.0,0.0,0.05
2021-10-15,1487,4,9,1,4024.0,2905.0,5.8,0.12,0.0,70.0,51.0,157.0,6.7,0.03,56.0,53.0,61.89,0.0,0.03
2021-10-16,1487,5,9,1,7783.0,5538.0,5.32,0.15,0.0,75.0,45.0,136.0,8.72,0.03,56.0,53.0,63.0,0.0,0.07
2021-10-17,1487,6,9,1,5682.0,4012.0,4.53,0.22,0.0,71.0,58.0,125.0,8.75,0.03,61.0,56.0,69.0,1.0,0.1
2021-10-18,1487,0,9,1,2914.0,2088.0,5.5,0.0,0.0,69.0,46.0,113.0,6.97,0.03,58.0,54.0,65.0,0.0,0.03
2021-10-19,1487,1,9,1,3543.0,2502.0,5.27,0.05,0.0,67.0,50.0,80.0,6.82,0.03,58.0,55.0,70.0,0.0,0.03
2021-10-20,1487,2,9,1,5874.0,4636.0,3.12,0.88,0.0,73.0,55.0,175.0,7.13,0.03,57.0,53.0,67.0,0.0,0.03
2021-10-21,1487,3,9,1,7742.0,5621.0,5.3,0.7,0.0,75.0,53.0,174.0,6.77,0.05,57.0,53.0,62.0,0.0,0.05
2021-10-22,1487,4,9,1,8297.0,5973.0,6.67,0.4,0.0,74.0,44.0,177.0,7.12,0.03,57.0,55.0,64.0,0.0,0.03
2021-10-23,1487,5,9,1,11969.0,8971.0,4.12,1.88,0.0,69.0,45.0,110.0,8.48,0.03,57.0,53.0,66.0,0.0,0.03
2021-10-24,1487,6,9,1,4240.0,3119.0,4.35,0.25,0.0,75.0,50.0,148.0,8.38,0.03,59.0,54.0,73.0,0.0,0.13
2021-10-25,1487,0,9,1,2433.0,1736.0,4.88,0.0,0.0,72.0,58.0,101.0,7.33,0.03,60.0,54.0,65.0,0.0,0.05
2021-10-26,1487,1,9,1,2897.0,2067.0,4.6,0.03,0.0,69.0,51.0,130.0,7.35,0.03,60.0,55.0,81.0,1.0,0.25
2021-10-27,1487,2,9,1,3599.0,2593.0,6.05,0.03,0.0,76.0,58.0,143.0,7.12,0.05,60.0,52.0,67.0,0.0,0.05
2021-10-28,1487,3,9,1,6771.0,5107.0,4.08,0.72,0.0,78.0,57.0,169.0,8.27,0.03,61.0,57.0,70.0,1.0,0.63
2021-10-29,1487,4,9,1,11195.0,8770.0,6.15,1.65,0.0,74.0,49.0,100.0,7.37,0.03,59.0,53.0,69.0,0.0,0.07
2021-10-30,1487,5,9,1,6366.0,4513.0,5.17,0.22,0.0,77.0,44.0,181.0,8.82,0.03,61.0,56.0,75.0,0.0,0.12
2021-10-31,1487,6,9,1,8606.0,6029.0,5.6,0.25,0.0,78.0,52.0,137.0,9.05,0.03,62.0,52.0,71.0,0.0,0.07
2021-11-01,1487,0,10,1,2378.0,1679.0,4.12,0.0,0.0,72.0,45.0,156.0,7.3,0.03,62.0,57.0,69.0,0.0,0.03
2021-11-02,1487,1,10,1,2903.0,2059.0,5.12,0.03,0.0,73.0,57.0,206.0,7.08,0.03,61.0,56.0,69.0,0.0,0.03
2021-11-03,1487,2,10,1,6440.0,4861.0,4.23,0.78,0.0,72.0,52.0,142.0,6.72,0.03,62.0,58.0,72.0,0.0,0.05
2021-11-04,1487,3,10,1,8654.0,6470.0,5.23,0.92,0.0,78.0,51.0,108.0,7.02,0.03,64.0,60.0,70.0,0.0,0.03
2021-11-05,1487,4,10,1,4938.0,3444.0,5.38,0.07,0.0,73.0,53.0,102.0,7.23,0.03,62.0,59.0,67.0,0.0,0.03
2021-11-06,1487,5,10,1,16884.0,12437.0,6.4,1.32,0.0,83.0,62.0,146.0,7.35,0.03,63.0,57.0,69.0,0.0,0.1
2021-11-07,1487,6,10,1,9935.0,7529.0,4.08,1.3,0.0,75.0,50.0,101.0,9.12,0.03,64.0,61.0,72.0,0.0,0.07
2021-11-08,1487,0,10,1,2895.0,1952.0,4.82,0.02,0.0,71.0,48.0,149.0,7.27,0.03,61.0,56.0,69.0,1.0,0.15
2021-11-09,1487,1,10,1,3527.0,2504.0,5.37,0.05,0.0,69.0,52.0,206.0,6.73,0.03,58.0,53.0,66.0,1.0,0.17
2021-11-10,1487,2,10,1,9361.0,7035.0,3.97,1.15,0.0,75.0,58.0,144.0,8.1,0.03,59.0,52.0,67.0,2.0,0.35
2021-11-11,1487,3,10,1,10822.0,8223.0,5.02,1.23,0.0,74.0,42.0,182.0,8.57,0.03,59.0,55.0,68.0,0.0,0.07
2021-11-12,1487,4,10,1,1912.0,1372.0,4.13,0.0,0.0,83.0,56.0,114.0,8.67,0.03,58.0,53.0,68.0,0.0,0.07
2021-11-13,1487,5,10,1,5029.0,3497.0,6.82,0.03,0.0,70.0,48.0,98.0,7.82,0.03,61.0,54.0,73.0,1.0,0.13
2021-11-14,1487,6,10,1,4389.0,3367.0,5.85,0.23,0.0,77.0,43.0,180.0,8.33,0.03,58.0,54.0,65.0,0.0,0.25
2021-11-15,1487,0,10,1,2878.0,2005.0,4.68,0.05,0.0,71.0,51.0,103.0,7.2,0.05,58.0,50.0,85.0,2.0,0.75
2021-11-16,1487,1,10,1,5597.0,4317.0,4.33,0.68,0.0,72.0,47.0,183.0,6.43,0.03,58.0,54.0,70.0,0.0,0.03
2021-11-17,1487,2,10,1,7481.0,5710.0,5.08,0.92,0.0,72.0,57.0,169.0,7.6,0.03,57.0,52.0,66.0,0.0,0.03
2021-11-18,1487,3,10,1,7523.0,5821.0,4.12,0.95,0.0,72.0,59.0,114.0,6.82,0.03,58.0,54.0,66.0,0.0,0.03
2021-11-19,1487,4,10,1,6327.0,4449.0,6.03,0.13,0.0,71.0,57.0,107.0,7.27,0.03,59.0,54.0,66.0,0.0,0.05
2021-11-20,1487,5,10,1,7731.0,5443.0,7.93,0.3,0.0,75.0,51.0,108.0,7.8,0.03,60.0,57.0,66.0,0.0,0.03
2021-11-21,1487,6,10,1,7737.0,5907.0,2.58,1.33,0.0,70.0,45.0,79.0,6.93,0.03,61.0,56.0,71.0,0.0,0.07
2021-11-22,1487,0,10,1,3813.0,2678.0,5.3,0.02,0.0,70.0,50.0,115.0,5.95,0.03,62.0,57.0,71.0,0.0,0.03
2021-11-23,1487,1,10,1,4511.0,3197.0,5.0,0.23,0.0,74.0,49.0,115.0,8.03,0.03,60.0,56.0,71.0,1.0,0.57
2021-11-24,1487,2,10,1,6700.0,5218.0,5.05,0.82,0.0,75.0,48.0,112.0,9.27,0.03,59.0,54.0,68.0,1.0,0.08
2021-11-25,1487,3,10,1,8406.0,6206.0,5.73,0.77,0.0,76.0,47.0,154.0,6.9,0.03,60.0,58.0,68.0,0.0,0.03
2021-11-26,1487,4,10,1,9632.0,6806.0,7.97,0.28,0.0,72.0,47.0,134.0,6.27,0.03,59.0,56.0,72.0,0.0,0.03
2021-11-27,1487,5,10,1,9186.0,6954.0,4.8,1.28,0.0,73.0,53.0,149.0,6.9,0.03,60.0,55.0,83.0,0.0,0.05
2021-11-28,1487,6,10,1,5024.0,3671.0,4.72,0.3,0.0,71.0,47.0,94.0,7.6,0.03,59.0,53.0,64.0,0.0,0.13
2021-11-29,1487,0,10,1,3544.0,2510.0,4.7,0.03,0.0,70.0,46.0,96.0,6.7,0.03,58.0,54.0,63.0,0.0,0.05
2021-11-30,1487,1,10,1,6810.0,5407.0,3.6,0.75,0.0,72.5,47.0,123.0,8.02,0.03,59.0,56.0,65.0,0.0,0.03
2021-12-01,1487,2,11,1,6488.0,5001.0,4.3,0.77,0.0,72.0,47.0,134.0,7.38,0.03,60.0,56.0,64.0,0.0,0.03
2021-12-02,1487,3,11,1,12591.0,9596.0,4.85,1.55,0.0,80.0,61.0,165.0,7.53,0.03,62.0,59.0,68.0,1.0,0.5
2021-12-03,1487,4,11,1,13260.0,10504.0,4.28,1.83,0.0,79.0,62.0,150.0,7.52,0.03,62.0,57.0,67.0,0.0,0.07
2021-12-04,1487,5,11,1,6394.0,4472.0,6.03,0.22,0.0,78.0,43.0,152.0,8.05,0.03,62.0,55.0,78.0,1.0,0.08
2021-12-05,1487,6,11,1,11775.0,9116.0,4.77,1.53,0.0,81.0,47.0,132.0,6.87,0.05,63.0,58.0,73.0,0.0,0.05
2021-12-06,1487,0,11,1,3312.0,2347.0,4.73,0.05,0.0,70.0,53.0,90.0,7.55,0.05,62.0,58.0,70.0,0.0,0.05
2021-12-07,1487,1,11,1,7503.0,5883.0,3.48,0.92,0.0,76.0,62.0,152.0,7.45,0.03,61.0,55.0,72.0,0.0,0.05
2021-12-08,1487,2,11,1,6410.0,4993.0,3.92,0.85,0.0,77.0,53.0,153.0,7.9,0.03,63.0,59.0,72.0,0.0,0.03
2021-12-09,1487,3,11,1,9495.0,7541.0,5.23,1.13,0.0,73.0,60.0,122.0,7.15,0.03,63.0,59.0,72.0,0.0,0.03
2021-12-10,1487,4,11,1,12553.0,9888.0,4.7,1.42,0.0,75.0,45.0,148.0,7.4,0.05,64.0,60.0,83.0,0.0,0.07
2021-12-11,1487,5,11,1,14998.0,11546.0,5.0,1.48,0.0,81.0,48.0,153.0,7.05,0.03,66.0,63.0,74.0,0.0,0.1
2021-12-12,1487,6,11,1,15504.0,12108.0,3.95,2.2,0.0,74.0,53.0,167.0,8.73,0.03,65.0,61.0,85.0,0.0,0.07
2021-12-13,1487,0,11,1,2975.0,2101.0,4.32,0.08,0.0,69.0,57.0,90.0,6.47,0.03,66.0,60.0,74.0,0.0,0.03
2021-12-14,1487,1,11,1,7548.0,5548.0,4.88,0.52,0.0,74.0,53.0,132.0,6.85,0.03,60.0,50.0,71.0,0.0,0.03
2021-12-15,1487,2,11,1,8879.0,6407.0,5.82,0.62,0.0,76.0,51.0,164.0,7.5,0.03,64.0,60.0,77.0,0.0,0.07
2021-12-16,1487,3,11,1,10165.0,7810.0,4.32,1.38,0.0,70.0,54.0,119.0,7.42,0.03,62.0,57.0,71.0,0.0,0.03
2021-12-17,1487,4,11,1,4183.0,2943.0,4.37,0.07,0.0,69.0,40.0,123.0,7.47,0.05,61.0,57.0,69.0,0.0,0.05
2021-12-18,1487,5,11,1,18422.05,13421.560000000009,3.82,2.36,0.0,80.0,59.0,149.0,7.38,0.05,60.0,54.0,71.0,1.0,0.33
2021-12-19,1487,6,11,1,9532.0,7173.0,3.28,1.23,0.0,73.0,56.0,148.0,8.83,0.03,70.11000000000001,62.0,84.0,2.1100000000000136,0.75
2021-12-20,1487,0,11,1,2690.0,1925.0,4.0,0.0,0.0,69.0,45.0,202.0,7.38,0.03,59.0,55.0,69.0,0.0,0.03
2021-12-21,1487,1,11,2,2776.0,1975.0,4.95,0.0,0.0,69.0,58.0,94.0,7.22,0.03,56.0,52.0,67.0,0.0,0.03
2021-12-22,1487,2,11,2,14312.0,10623.0,5.07,1.23,0.42,73.0,49.0,172.0,6.48,0.03,59.0,55.0,66.0,1.0,0.15
2021-12-23,1487,3,11,2,8822.0,6567.0,4.55,0.97,0.0,75.0,55.0,179.0,6.47,0.03,58.0,54.0,67.0,0.0,0.03
2021-12-24,1487,4,11,2,6829.0,4818.0,7.52,0.23,0.0,79.0,46.0,106.0,9.02,0.03,59.0,56.0,71.0,0.0,0.17
2021-12-25,1487,5,11,2,6158.0,4162.0,4.27,0.33,0.0,75.0,60.0,156.0,7.28,0.03,59.0,55.0,65.0,0.0,0.05
