DATE,person_id,DAY_OF_THE_WEEK,MONTH,SEASON,ACTIVITY_steps,ACTIVITY_distance,ACTIVITY_soft,ACTIVITY_moderate,ACTIVITY_intense,ACTIVITY_hr_average,ACTIVITY_hr_min,ACTIVITY_hr_max,SLEEP_totalsleeptime,SLEEP_durationtosleep,SLEEP_hr_average,SLEEP_hr_min,SLEEP_hr_max,SLEEP_wakeupcount,SLEEP_wakeupduration
2021-07-25,9775,6,6,0,10008.0,8400.0,5881.0,5580.0,0.0,74.0,45.0,176.0,33900.0,180.0,59.0,52.0,66.0,1.0,1380.0
2021-07-26,9775,0,6,0,11683.0,11497.0,7801.0,3419.0,3450.910000000004,86.0,55.0,179.0,23460.0,120.0,60.0,55.0,69.0,0.0,240.0
2021-07-27,9775,1,6,0,9240.0,7635.0,4980.0,4620.0,1440.0,74.0,42.0,162.0,26520.0,120.0,61.0,53.0,94.0,0.0,1680.0
2021-07-28,9775,2,6,0,13270.0,12512.0,5340.0,4500.0,3060.0,82.0,46.0,187.0,25500.0,120.0,60.0,53.0,86.0,1.0,2040.0
2021-07-29,9775,3,6,0,12413.0,10553.0,6241.0,6240.0,3360.0,83.0,42.0,173.0,28140.0,120.0,61.0,55.0,73.0,2.0,2760.0
2021-07-30,9775,4,6,0,11998.0,10843.0,6419.0,5700.0,2700.0,80.0,47.0,156.0,27000.0,120.0,63.0,57.0,104.0,0.0,1560.0
2021-07-31,9775,5,6,0,10325.0,8213.0,11701.0,3840.0,0.0,70.0,41.0,118.0,29100.0,120.0,59.0,55.0,64.0,0.0,120.0
2021-08-01,9775,6,7,0,13246.0,11365.0,5760.0,7320.0,0.0,71.0,46.0,131.0,26880.0,120.0,58.0,55.0,64.0,1.0,720.0
2021-08-02,9775,0,7,0,10128.0,10271.0,4561.0,3239.0,3120.0,74.0,46.0,175.0,22440.0,120.0,58.0,52.0,89.0,0.0,1500.0
2021-08-03,9775,1,7,0,10609.0,8953.0,4140.0,4919.0,1680.0,73.0,43.0,176.0,26820.0,120.0,58.0,54.0,77.0,0.0,1381.0
2021-08-04,9775,2,7,0,10864.0,9148.0,4200.0,5521.0,720.0,71.0,55.0,177.0,25620.0,120.0,59.0,54.0,89.0,0.0,1500.0
2021-08-05,9775,3,7,0,10087.0,10235.0,6541.0,2640.0,2280.0,80.0,48.0,190.0,24900.0,120.0,59.0,53.0,95.0,0.0,1500.0
2021-08-06,9775,4,7,0,12817.0,10417.0,5579.0,6841.0,720.0,73.0,39.0,148.0,24120.0,180.0,61.0,56.0,70.0,1.0,1920.0
2021-08-07,9775,5,7,0,16410.0,14183.0,5220.0,9420.0,0.0,74.0,57.0,184.0,29160.0,120.0,59.0,54.0,70.0,3.0,1740.0
2021-08-08,9775,6,7,0,17902.0,15853.0,8761.0,11580.0,0.0,74.0,37.0,120.0,25800.0,120.0,59.0,56.0,67.0,2.0,900.0
2021-08-09,9775,0,7,0,10070.0,10159.0,5583.0,2760.0,3000.0,80.0,55.0,183.0,25680.0,120.0,58.0,55.0,73.0,0.0,1500.0
2021-08-10,9775,1,7,0,11242.0,9716.0,6421.0,5340.0,1620.0,77.0,45.0,174.0,23160.0,120.0,59.0,55.0,70.0,0.0,420.0
2021-08-11,9775,2,7,0,11324.0,11197.0,7502.0,2760.0,3450.910000000004,86.0,44.0,180.0,27120.0,120.0,58.0,51.0,70.0,1.0,2520.0
2021-08-12,9775,3,7,0,10487.0,9253.0,3901.0,6241.0,1140.0,70.0,43.0,174.0,26280.0,120.0,59.0,52.0,66.0,0.0,1800.0
2021-08-13,9775,4,7,0,10143.0,8863.0,5760.0,4140.0,1380.0,67.0,42.0,162.0,25500.0,180.0,56.0,51.0,65.0,2.0,840.0
2021-08-14,9775,5,7,0,13320.0,11129.0,14375.000000000004,5281.0,0.0,75.0,48.0,116.0,25500.0,120.0,59.0,55.0,64.0,2.0,1980.0
2021-08-15,9775,6,7,0,13360.0,10941.0,8340.0,6780.0,0.0,71.0,44.0,104.0,24420.0,859.8000000000025,57.0,52.0,61.0,2.0,2340.0
2021-08-16,9775,0,7,0,10737.0,10726.0,5761.0,3780.0,2880.0,73.0,54.0,194.0,24480.0,120.0,59.0,48.0,85.0,0.0,1320.0
2021-08-17,9775,1,7,0,13487.0,12855.0,5880.0,4621.0,2820.0,75.0,46.0,175.0,26100.0,120.0,55.0,50.0,67.0,0.0,1620.0
2021-08-18,9775,2,7,0,13220.0,12516.0,6660.0,4620.0,1440.0,72.0,55.0,183.0,27840.0,120.0,57.0,52.0,72.0,1.0,1500.0
2021-08-19,9775,3,7,0,11030.0,9443.0,4501.0,6659.0,0.0,86.0,58.110000000000014,135.0,24360.0,120.0,59.0,55.0,74.0,2.0,2340.0
2021-08-20,9775,4,7,0,10876.0,9279.0,5281.0,6240.0,0.0,64.0,55.0,116.0,27960.0,180.0,56.0,51.0,79.0,1.0,1440.0
2021-08-21,9775,5,7,0,15435.0,12927.0,7920.0,8340.0,0.0,68.0,41.0,130.0,23640.0,120.0,53.0,49.0,64.0,1.0,1620.0
2021-08-22,9775,6,7,0,10753.0,9654.0,4261.0,7080.0,0.0,76.0,50.0,191.0,32580.0,120.0,55.0,51.0,66.0,1.0,1200.0
2021-08-23,9775,0,7,0,11873.0,11682.0,5821.0,4319.0,1500.0,69.0,45.0,183.0,22980.0,120.0,55.0,49.0,68.0,1.0,1560.0
2021-08-24,9775,1,7,0,10228.0,9014.0,2986.91,6480.0,0.0,64.0,47.0,149.0,24960.0,120.0,54.0,47.0,76.0,1.0,2040.0
2021-08-25,9775,2,7,0,12657.0,12749.0,8280.0,4020.0,3420.0,78.0,48.0,181.0,25140.0,120.0,54.0,51.0,60.0,2.0,2040.0
2021-08-26,9775,3,7,0,6801.0,5721.0,8102.0,3059.0,0.0,72.0,45.0,108.0,22980.0,180.0,57.0,54.0,63.0,0.0,180.0
2021-08-27,9775,4,7,0,4736.0,3905.0,6960.0,1620.0,0.0,67.0,44.0,154.0,20220.0,120.0,54.0,48.0,59.0,1.0,1500.0
2021-08-28,9775,5,7,0,13709.0,11500.0,11700.0,7261.0,0.0,68.0,47.0,169.0,24120.0,120.0,56.0,53.0,62.0,1.0,600.0
2021-08-29,9775,6,7,0,18380.0,16249.0,6900.0,11400.0,0.0,66.0,45.0,138.0,25440.0,120.0,53.0,50.0,61.0,1.0,600.0
2021-08-30,9775,0,7,0,5906.0,5011.0,5160.0,2760.0,0.0,62.0,48.0,83.0,24480.0,120.0,55.0,50.0,66.0,0.0,240.0
2021-08-31,9775,1,7,0,12722.0,12519.0,6361.0,4319.0,1500.0,76.0,43.0,181.0,26940.0,120.0,53.0,48.0,58.0,0.0,120.0
2021-09-01,9775,2,8,0,5247.0,4627.0,5039.0,2641.0,0.0,62.0,48.0,138.0,27720.0,120.0,54.0,49.0,64.0,1.0,960.0
2021-09-02,9775,3,8,0,12902.0,10485.0,12420.0,4740.0,0.0,77.0,43.0,179.0,25860.0,120.0,55.0,47.0,63.0,0.0,120.0
2021-09-03,9775,4,8,0,10011.0,8019.0,13742.0,3961.0,0.0,68.0,53.0,93.0,29520.0,240.0,57.0,50.0,68.0,0.0,720.0
2021-09-04,9775,5,8,0,6386.0,4991.0,14375.000000000004,1081.0,0.0,71.0,46.0,91.0,25920.0,120.0,56.0,53.0,62.0,0.0,120.0
2021-09-05,9775,6,8,0,9574.0,8018.0,10680.0,4861.0,0.0,75.0,57.0,109.0,25020.0,300.0,55.0,49.0,68.0,0.0,300.0
2021-09-06,9775,0,8,0,9719.0,8498.0,9780.0,4680.0,0.0,81.0,40.0,130.0,28080.0,120.0,57.0,53.0,68.0,0.0,240.0
2021-09-07,9775,1,8,0,4306.0,3521.0,8822.0,1080.0,0.0,69.0,50.0,102.0,25380.0,120.0,58.0,54.0,84.0,1.0,360.0
2021-09-08,9775,2,8,0,12456.0,10594.0,8701.0,7440.0,0.0,71.0,45.0,112.0,22740.0,859.8000000000025,57.0,50.0,74.0,0.0,1440.0
2021-09-09,9775,3,8,0,7873.0,6632.0,8460.0,3540.0,0.0,71.0,45.0,109.0,30300.0,120.0,56.0,50.0,64.0,2.0,1140.0
2021-09-10,9775,4,8,0,5244.0,4602.0,6901.0,1981.0,660.0,68.0,52.0,113.0,24840.0,120.0,57.0,50.0,75.0,1.0,2700.0
2021-09-11,9775,5,8,0,12204.0,10498.0,12002.0,5520.0,0.0,74.0,58.0,126.0,23700.0,120.0,58.0,55.0,65.0,1.0,900.0
2021-09-12,9775,6,8,0,2778.0,2280.0,6901.0,900.0,0.0,70.0,44.0,96.0,27480.0,180.0,59.0,55.0,66.0,2.0,1800.0
2021-09-13,9775,0,8,0,9629.0,9690.0,6360.0,2760.0,2160.0,74.0,47.0,184.0,23460.0,120.0,60.0,50.0,81.0,0.0,1260.0
2021-09-14,9775,1,8,0,4989.0,4003.0,4500.0,1980.0,780.0,65.0,54.0,114.0,26940.0,120.0,57.0,50.0,88.0,1.0,2340.0
2021-09-15,9775,2,8,0,5100.0,4797.0,5759.0,1982.0,1020.0,74.0,40.0,182.0,23100.0,120.0,58.0,50.0,111.0,1.0,2400.0
2021-09-16,9775,3,8,0,8912.0,7461.0,6899.0,4501.0,0.0,68.0,44.0,128.0,27420.0,120.0,57.0,51.0,67.0,1.0,960.0
2021-09-17,9775,4,8,0,6493.0,5524.0,6480.0,2400.0,60.0,67.0,40.0,93.0,26760.0,120.0,57.0,53.0,65.0,1.0,840.0
2021-09-18,9775,5,8,0,9231.0,7739.0,7981.0,3841.0,0.0,70.0,40.0,119.0,30120.0,120.0,58.0,53.0,66.0,2.0,2160.0
2021-09-19,9775,6,8,0,1919.0,1615.0,4201.0,600.0,0.0,65.0,49.0,100.0,29400.0,720.0,60.0,55.0,70.0,1.0,1080.0
2021-09-20,9775,0,8,0,9590.0,9985.0,6899.0,2401.0,1200.0,75.0,43.0,184.0,22560.0,120.0,56.0,46.0,73.0,0.0,1680.0
2021-09-21,9775,1,8,0,4616.0,3990.0,4441.0,2100.0,900.0,65.0,43.0,151.0,24060.0,120.0,55.0,51.0,64.0,0.0,540.0
2021-09-22,9775,2,8,1,10213.0,10680.0,5040.0,3540.0,1920.0,74.0,53.0,183.0,24540.0,120.0,56.0,49.0,132.0,1.0,2280.0
2021-09-23,9775,3,8,1,5671.0,4879.0,5040.0,2160.0,900.0,67.0,51.0,110.0,22200.0,120.0,57.0,51.0,82.0,1.0,1440.0
2021-09-24,9775,4,8,1,4603.0,4378.0,5821.0,1561.0,1439.0,66.0,42.0,113.0,32700.0,240.0,58.0,50.0,65.0,1.0,2880.0
2021-09-25,9775,5,8,1,9628.0,8377.0,7681.0,5100.0,60.0,68.0,48.0,137.0,25020.0,120.0,55.0,51.0,62.0,2.0,1380.0
2021-09-26,9775,6,8,1,5598.0,4630.0,7200.0,1741.0,0.0,70.0,44.0,178.0,31380.0,240.0,58.0,51.0,77.0,3.1100000000000136,2946.600000000001
2021-09-27,9775,0,8,1,9317.0,9425.0,5281.0,2580.0,1740.0,77.0,41.0,180.0,23640.0,120.0,57.0,55.0,63.0,1.0,2040.0
2021-09-28,9775,1,8,1,4842.0,4091.0,3660.0,2340.0,0.0,68.0,49.0,198.0,26040.0,180.0,57.0,54.0,65.0,1.0,1920.0
2021-09-29,9775,2,8,1,9375.0,9719.0,5461.0,2760.0,1980.0,76.0,42.0,180.0,25320.0,120.0,55.0,51.0,64.0,1.0,2100.0
2021-09-30,9775,3,8,1,6106.0,5334.0,5400.0,2641.0,0.0,69.0,39.0,123.0,23820.0,120.0,61.0,55.0,72.0,0.0,1680.0
2021-10-01,9775,4,9,1,4431.0,3796.0,6480.0,1621.0,0.0,64.0,48.0,86.0,23640.0,120.0,59.0,55.0,67.0,0.0,240.0
2021-10-02,9775,5,9,1,4917.0,4493.0,6541.0,2220.0,0.0,76.0,46.0,116.0,30240.0,120.0,59.0,54.0,69.0,3.0,2460.0
2021-10-03,9775,6,9,1,5451.0,4902.0,6300.0,2760.0,0.0,68.0,48.0,113.0,32160.0,120.0,55.0,48.0,62.0,3.0,2220.0
2021-10-04,9775,0,9,1,4247.0,3568.0,3840.0,1860.0,0.0,65.0,47.0,84.0,23220.0,120.0,56.0,51.0,75.0,1.0,1980.0
2021-10-05,9775,1,9,1,9845.0,9926.0,4980.0,3480.0,1140.0,73.0,47.0,181.0,25140.0,120.0,54.0,44.89,64.0,1.0,1980.0
2021-10-06,9775,2,9,1,4306.0,3896.0,4200.0,2280.0,0.0,68.0,50.0,183.0,27540.0,120.0,56.0,52.0,66.0,3.1100000000000136,2946.600000000001
2021-10-07,9775,3,9,1,7224.0,6603.0,5699.0,3781.0,0.0,73.0,45.0,163.0,24720.0,120.0,56.0,50.0,66.0,1.0,780.0
2021-10-08,9775,4,9,1,2941.0,2416.0,4140.0,900.0,0.0,64.0,42.0,170.0,25560.0,240.0,56.0,53.0,62.0,0.0,300.0
2021-10-09,9775,5,9,1,5748.0,5021.0,6600.0,2940.0,0.0,67.0,45.0,119.0,27780.0,120.0,55.0,48.0,60.0,0.0,120.0
2021-10-10,9775,6,9,1,7053.0,5905.0,6481.0,3239.0,0.0,68.0,48.0,101.0,29520.0,120.0,58.0,55.0,66.0,0.0,240.0
2021-10-11,9775,0,9,1,9577.0,9878.0,6540.0,2580.0,1895.0,74.0,40.0,187.0,26520.0,120.0,57.0,51.0,68.0,1.0,2100.0
2021-10-12,9775,1,9,1,4456.0,3817.0,4319.0,1620.0,1080.0,66.0,39.0,130.0,24960.0,120.0,56.0,46.0,71.0,1.0,2100.0
2021-10-13,9775,2,9,1,9332.0,9622.0,5700.0,2640.0,1200.0,75.0,46.0,186.0,24900.0,120.0,59.0,53.0,93.0,1.0,2820.0
2021-10-14,9775,3,9,1,4666.0,4097.0,4981.0,2100.0,0.0,65.0,47.0,109.0,23580.0,120.0,59.0,55.0,65.0,0.0,120.0
2021-10-15,9775,4,9,1,4690.0,3850.0,7080.0,1500.0,0.0,66.0,38.0,112.0,24540.0,120.0,56.0,49.0,81.0,1.0,2340.0
2021-10-16,9775,5,9,1,9719.0,8092.0,10682.0,3959.0,0.0,73.0,47.0,179.0,31800.0,120.0,56.0,49.0,67.0,0.0,360.0
2021-10-17,9775,6,9,1,6686.0,5924.0,3480.0,5100.0,0.0,64.0,53.0,82.0,30960.0,120.0,55.0,50.0,62.0,0.0,420.0
2021-10-18,9775,0,9,1,9259.0,9506.0,5160.0,2640.0,2460.0,73.0,45.0,183.0,24780.0,120.0,56.0,51.0,66.0,1.0,2100.0
2021-10-19,9775,1,9,1,4209.0,3632.0,4140.0,1861.0,1020.0,65.0,53.0,118.0,24480.0,120.0,55.0,49.0,64.0,0.0,120.0
2021-10-20,9775,2,9,1,8906.0,9258.0,4920.0,2400.0,2160.0,74.0,43.0,183.0,25560.0,120.0,57.0,53.0,73.0,0.0,1440.0
2021-10-21,9775,3,9,1,4504.0,4183.0,3480.0,2160.0,1080.0,67.0,50.0,127.0,24480.0,120.0,60.0,53.0,80.0,0.0,1380.0
2021-10-22,9775,4,9,1,3969.0,3437.0,4560.0,1260.0,1200.0,63.0,46.0,143.0,25740.0,120.0,56.0,46.0,86.0,0.0,1320.0
2021-10-23,9775,5,9,1,4724.0,3796.0,11643.0,1019.0,0.0,70.0,53.0,91.0,31500.0,120.0,54.0,49.0,65.0,2.0,2460.0
2021-10-24,9775,6,9,1,4304.0,3780.0,6960.0,1800.0,0.0,71.0,50.0,150.0,27300.0,120.0,55.0,48.0,66.0,1.0,1500.0
2021-10-25,9775,0,9,1,8376.0,8717.0,5160.0,2280.0,1140.0,73.0,41.0,181.0,25440.0,120.0,55.0,47.0,88.0,1.0,2220.0
2021-10-26,9775,1,9,1,6707.0,6001.0,4681.0,3420.0,660.0,68.0,45.0,124.0,24180.0,120.0,58.0,52.0,70.0,1.0,900.0
2021-10-27,9775,2,9,1,10705.0,11050.0,5400.0,4140.0,2280.0,76.0,46.0,185.0,25560.0,120.0,56.0,51.0,78.0,0.0,1440.0
2021-10-28,9775,3,9,1,4853.0,4162.0,4980.0,2220.0,0.0,65.0,45.0,139.0,26520.0,120.0,56.0,51.0,61.0,2.0,1380.0
2021-10-29,9775,4,9,1,4689.0,3977.0,4740.0,1920.0,0.0,63.0,52.0,108.0,25680.0,120.0,56.0,48.0,78.0,1.0,2340.0
2021-10-30,9775,5,9,1,9863.0,8960.0,8400.0,5580.0,0.0,72.0,46.0,169.0,30840.0,120.0,56.0,47.0,78.0,1.0,1380.0
2021-10-31,9775,6,9,1,10801.0,9274.0,11159.0,3121.0,0.0,71.0,53.0,107.0,32340.0,180.0,57.0,51.0,81.0,1.0,540.0
2021-11-01,9775,0,10,1,8588.0,8330.0,6302.0,2519.0,1792.0,70.0,50.0,182.0,26640.0,120.0,57.0,51.0,83.0,0.0,1261.0
2021-11-02,9775,1,10,1,6174.0,5643.0,3721.0,3719.0,0.0,68.0,42.0,117.0,26460.0,120.0,56.0,51.0,80.0,0.0,1380.0
2021-11-03,9775,2,10,1,8256.0,7820.0,5520.0,2461.0,1698.0,71.0,46.0,183.0,26580.0,120.0,56.0,52.0,75.0,2.0,480.0
2021-11-04,9775,3,10,1,4522.0,3983.0,3961.0,2040.0,0.0,67.0,48.0,153.0,27120.0,120.0,56.0,49.0,68.0,0.0,1380.0
2021-11-05,9775,4,10,1,7004.0,6261.0,4740.0,3300.0,0.0,61.0,47.0,109.0,26400.0,120.0,55.0,48.0,79.0,2.0,1920.0
2021-11-06,9775,5,10,1,21014.0,19395.39000000001,8760.0,12660.0,780.0,79.0,44.0,185.0,26640.0,120.0,56.0,53.0,66.0,0.0,480.0
2021-11-07,9775,6,10,1,10108.0,8545.0,6901.0,4619.0,0.0,71.0,46.0,200.33000000000004,34045.20000000002,120.0,55.0,50.0,62.0,0.0,300.0
2021-11-08,9775,0,10,1,8727.0,8323.0,6000.0,2700.0,1352.0,72.0,49.0,177.0,25740.0,120.0,57.0,51.0,92.0,2.0,1560.0
2021-11-09,9775,1,10,1,7171.0,6482.0,5101.0,3720.0,540.0,63.0,43.0,107.0,24420.0,120.0,55.0,52.0,73.0,0.0,1380.0
2021-11-10,9775,2,10,1,4791.0,4259.0,3060.0,2460.0,0.0,69.0,55.0,163.0,28680.0,120.0,55.0,52.0,63.0,3.0,2460.0
2021-11-11,9775,3,10,1,10865.0,11023.0,5281.0,4320.0,1094.0,74.0,48.0,182.0,26280.0,120.0,54.0,51.0,59.0,0.0,420.0
2021-11-12,9775,4,10,1,2168.0,1851.0,4140.0,960.0,0.0,61.0,48.0,110.0,23520.0,120.0,56.0,53.0,62.0,2.0,840.0
2021-11-13,9775,5,10,1,5389.0,4928.0,7080.0,2460.0,840.0,68.0,48.0,130.0,26010.0,120.0,55.0,51.5,62.5,1.0,1110.0
2021-11-14,9775,6,10,1,5431.0,4621.0,12001.0,1619.0,0.0,68.0,46.0,109.0,31260.0,120.0,54.0,46.0,67.0,0.0,660.0
2021-11-15,9775,0,10,1,9616.0,9392.0,6900.0,2940.0,1404.0,69.0,48.0,183.0,24660.0,120.0,57.0,52.0,78.0,0.0,1500.0
2021-11-16,9775,1,10,1,4343.0,3811.0,4320.0,1560.0,1380.0,63.0,44.0,104.0,24120.0,120.0,57.0,49.0,97.0,0.0,240.0
2021-11-17,9775,2,10,1,7859.0,7414.0,4381.0,2220.0,2820.0,69.0,46.0,183.0,27660.0,120.0,55.0,50.0,66.0,0.0,120.0
2021-11-18,9775,3,10,1,6596.0,5633.0,4140.0,2820.0,660.0,65.0,50.0,116.0,25080.0,120.0,57.0,49.0,100.0,0.0,1560.0
2021-11-19,9775,4,10,1,8534.0,7293.0,6840.0,3540.0,1140.0,69.0,51.0,151.0,26100.0,120.0,56.0,51.0,64.0,0.0,1560.0
2021-11-20,9775,5,10,1,7623.0,6438.0,10919.0,2580.0,0.0,72.0,47.0,173.0,27780.0,120.0,56.0,49.0,68.0,1.0,420.0
2021-11-21,9775,6,10,1,10779.0,9087.0,4200.0,6720.0,0.0,66.0,47.0,169.0,25380.0,120.0,56.0,53.0,64.0,2.0,1980.0
2021-11-22,9775,0,10,1,8227.0,8049.0,5220.0,2760.0,1881.0,70.0,45.0,181.0,22320.0,120.0,57.0,51.0,63.0,1.0,1140.0
2021-11-23,9775,1,10,1,4645.0,4024.0,4380.0,2160.0,0.0,62.0,40.0,124.0,26040.0,120.0,54.0,48.0,65.0,1.0,2160.0
2021-11-24,9775,2,10,1,5854.0,4890.0,5700.0,2160.0,0.0,68.0,49.0,174.0,29940.0,180.0,55.0,51.0,71.0,1.0,900.0
2021-11-25,9775,3,10,1,4039.0,3516.0,4680.0,1800.0,0.0,63.0,50.0,113.0,25080.0,120.0,53.0,48.0,63.0,1.0,2160.0
2021-11-26,9775,4,10,1,8597.0,7291.0,7379.0,3541.0,60.0,68.0,42.0,176.0,23580.0,120.0,57.0,48.0,83.0,0.0,1080.0
2021-11-27,9775,5,10,1,10043.0,8623.0,6180.0,5760.0,0.0,65.0,39.0,171.0,27960.0,840.0,57.0,52.0,75.0,1.0,1020.0
2021-11-28,9775,6,10,1,5551.0,4659.0,7500.0,2159.0,0.0,73.0,48.0,110.0,28800.0,180.0,54.0,51.0,65.0,1.0,1440.0
2021-11-29,9775,0,10,1,7760.0,7584.0,5820.0,2400.0,1381.0,66.0,42.0,184.0,24660.0,120.0,55.0,50.0,72.0,1.0,1500.0
2021-11-30,9775,1,10,1,10376.0,9433.0,4740.0,5906.0,0.0,67.0,52.0,192.0,28320.0,120.0,53.0,45.0,65.0,0.0,120.0
2021-12-01,9775,2,11,1,8622.0,8617.0,6180.0,3360.0,1846.0,69.0,50.0,181.0,26580.0,120.0,56.0,50.0,73.0,1.0,480.0
2021-12-02,9775,3,11,1,10352.0,9079.0,4020.0,4920.0,60.0,70.0,50.0,165.0,25440.0,120.0,55.0,50.0,63.0,0.0,1140.0
2021-12-03,9775,4,11,1,12684.0,11174.0,5580.0,6600.0,0.0,67.0,43.0,114.0,29580.0,120.0,55.0,48.0,64.0,0.0,1380.0
2021-12-04,9775,5,11,1,7534.0,6174.0,9120.0,2880.0,0.0,70.0,55.0,154.0,29100.0,120.0,57.0,52.0,68.0,0.0,360.0
2021-12-05,9775,6,11,1,11945.0,10223.0,5820.0,6147.0,0.0,74.0,43.0,180.0,27120.0,120.0,56.0,49.0,66.0,2.0,1020.0
2021-12-06,9775,0,11,1,9371.0,9621.0,5221.0,2759.0,1140.0,68.0,51.0,182.0,27660.0,120.0,58.0,51.0,151.11,2.0,1200.0
2021-12-07,9775,1,11,1,10675.0,9206.0,4140.0,5160.0,0.0,67.0,37.0,177.0,26880.0,120.0,54.0,49.0,82.0,0.0,1440.0
2021-12-08,9775,2,11,1,9848.0,9865.0,6960.0,2280.0,1140.0,72.0,44.0,191.0,27600.0,120.0,56.0,49.0,67.0,1.0,600.0
2021-12-09,9775,3,11,1,11312.0,10375.0,4740.0,6540.0,0.0,64.0,48.0,188.0,25200.0,120.0,58.0,53.0,70.0,0.0,1260.0
2021-12-10,9775,4,11,1,15270.0,13018.0,6181.0,7919.0,0.0,67.0,42.0,170.0,26400.0,180.0,57.0,54.0,65.0,1.0,360.0
2021-12-11,9775,5,11,1,16338.0,14475.0,8220.0,9420.0,0.0,65.0,47.0,96.0,25320.0,120.0,56.0,49.0,66.0,1.0,780.0
2021-12-12,9775,6,11,1,16785.0,14483.0,4020.0,9000.0,0.0,72.0,47.0,193.0,32520.0,180.0,56.0,51.0,70.0,2.0,2280.0
2021-12-13,9775,0,11,1,8737.0,9627.0,5520.0,2460.0,1200.0,72.0,50.0,188.0,24240.0,120.0,60.0,50.0,151.0,0.0,1440.0
2021-12-14,9775,1,11,1,7970.0,6790.0,6900.0,3180.0,1800.0,61.0,44.0,118.0,24720.0,120.0,56.0,48.0,131.0,0.0,1440.0
2021-12-15,9775,2,11,1,10502.0,10075.0,5580.0,2520.0,1260.0,70.0,47.0,182.0,27300.0,120.0,58.0,55.0,66.0,0.0,120.0
2021-12-16,9775,3,11,1,9426.0,8230.0,5160.0,5160.0,0.0,64.0,47.0,119.0,26880.0,120.0,56.0,51.0,66.0,0.0,240.0
