DATE,person_id,DAY_OF_THE_WEEK,MONTH,SEASON,ACTIVITY_steps,ACTIVITY_distance,ACTIVITY_soft,ACTIVITY_moderate,ACTIVITY_intense,ACTIVITY_hr_average,ACTIVITY_hr_min,ACTIVITY_hr_max,SLEEP_totalsleeptime,SLEEP_durationtosleep,SLEEP_hr_average,SLEEP_hr_min,SLEEP_hr_max,SLEEP_wakeupcount,SLEEP_wakeupduration
2021-07-31,7359,5,6,0,11017.0,10157.0,13801.0,240.0,4021.0,73.0,51.0,186.0,31860.0,120.0,48.0,42.0,95.0,1.0,720.0
2021-08-01,7359,6,7,0,13302.0,10227.0,22441.0,2460.0,1740.0,71.0,44.0,156.0,25320.0,120.0,43.0,39.0,49.0,1.0,600.0
2021-08-02,7359,0,7,0,8611.0,7599.0,13741.0,240.0,2400.0,77.0,43.0,180.0,25980.0,120.0,46.0,41.0,58.0,1.0,750.0
2021-08-03,7359,1,7,0,9320.0,7089.0,17223.0,2820.0,0.0,67.0,51.0,125.0,16281.0,120.0,52.0,46.0,80.0,4.0,3180.0
2021-08-04,7359,2,7,0,10056.0,8077.0,22380.0,600.0,2220.0,47.0,43.0,63.0,35760.0,120.0,46.0,39.0,59.0,4.0,2220.0
2021-08-05,7359,3,7,0,14227.0,11077.0,22082.0,4620.0,0.0,80.0,51.0,172.0,24420.0,180.0,42.0,38.0,48.0,0.0,300.0
2021-08-06,7359,4,7,0,10692.0,8031.0,7863.0,5100.0,0.0,69.0,39.0,164.0,25320.0,120.0,46.0,39.0,59.0,1.0,720.0
2021-08-07,7359,5,7,0,13403.0,10117.0,19679.0,4501.0,0.0,69.0,48.0,120.0,28920.0,120.0,49.0,41.0,65.0,1.0,1080.0
2021-08-08,7359,6,7,0,15394.0,12196.0,17401.0,5940.0,0.0,72.0,55.0,107.0,22080.0,120.0,53.0,44.0,68.0,0.0,540.0
2021-08-09,7359,0,7,0,23649.720000000027,18759.49000000003,17341.0,11914.030000000013,0.0,88.0,57.0,183.0,26820.0,180.0,45.0,39.0,55.0,0.0,420.0
2021-08-10,7359,1,7,0,13001.0,10395.0,17820.0,5220.0,0.0,70.0,46.0,177.0,29400.0,120.0,45.0,40.0,55.0,1.0,960.0
2021-08-11,7359,2,7,0,10812.0,8209.0,24898.0,2160.0,0.0,70.0,50.0,166.0,22860.0,180.0,47.0,40.0,63.0,1.0,1500.0
2021-08-12,7359,3,7,0,14868.0,12169.0,14041.0,7321.0,0.0,74.0,54.0,119.0,24060.0,180.0,45.0,40.0,52.0,0.0,360.0
2021-08-13,7359,4,7,0,14229.0,12486.0,21840.0,2340.0,2580.0,82.0,53.0,198.0,24000.0,180.0,50.0,42.0,64.0,0.0,180.0
2021-08-14,7359,5,7,0,18228.0,15651.0,21781.0,3840.0,2340.0,84.0,47.0,190.0,28020.0,120.0,60.0,47.0,82.0,1.0,1200.0
2021-08-15,7359,6,7,0,13439.0,12048.0,13921.0,2340.0,3780.0,71.0,44.0,198.0,25440.0,180.0,46.0,40.0,59.0,0.5,690.0
2021-08-16,7359,0,7,0,17815.0,16473.0,14522.0,6360.0,2220.0,78.0,53.0,180.0,24360.0,660.0,52.0,42.0,71.0,1.0,960.0
2021-08-17,7359,1,7,0,10034.0,9090.0,10680.0,4500.0,2400.0,65.0,40.0,179.0,27780.0,120.0,48.0,42.0,55.0,0.0,300.0
2021-08-18,7359,2,7,0,13874.0,13368.0,13560.0,3360.0,3960.0,78.0,44.0,195.0,26460.0,120.0,45.0,41.0,51.0,1.0,840.0
2021-08-19,7359,3,7,0,15730.0,12741.0,16741.0,7020.0,0.0,72.0,53.0,125.0,21840.0,120.0,47.0,43.0,55.0,1.0,1080.0
2021-08-20,7359,4,7,0,17197.0,16383.0,18479.0,2341.0,4320.0,80.0,50.0,197.0,25980.0,120.0,45.0,40.0,53.0,0.0,120.0
2021-08-21,7359,5,7,0,13940.0,10904.0,29939.0,3001.0,0.0,78.0,57.0,132.0,27540.0,240.0,49.0,44.0,60.0,0.0,660.0
2021-08-22,7359,6,7,0,7092.56,5012.0,16621.0,1620.0,0.0,61.0,43.0,146.0,31080.0,120.0,47.0,43.0,53.0,0.0,240.0
2021-08-23,7359,0,7,0,14227.0,14527.0,9961.0,2221.0,4200.0,65.0,41.0,199.0,25200.0,120.0,45.0,39.0,65.0,0.0,180.0
2021-08-24,7359,1,7,0,10701.0,8573.0,16020.0,2761.0,2340.0,72.0,46.0,186.0,24660.0,240.0,43.0,40.0,48.0,1.0,1080.0
2021-08-25,7359,2,7,0,13195.0,12765.0,13981.0,1860.0,4320.0,76.0,48.0,193.0,28740.0,120.0,44.0,40.0,63.0,1.0,420.0
2021-08-26,7359,3,7,0,18822.0,18518.0,14221.0,6240.0,3780.0,79.0,49.0,196.0,20820.0,120.0,47.0,42.0,82.0,1.0,300.0
2021-08-27,7359,4,7,0,17511.0,14857.0,17040.0,7920.0,0.0,74.0,42.0,177.0,23940.0,120.0,48.0,43.0,53.0,0.0,120.0
2021-08-28,7359,5,7,0,13924.0,12651.0,20521.0,839.0,3660.0,80.0,44.0,183.0,27600.0,120.0,45.0,41.0,50.0,0.0,120.0
2021-08-29,7359,6,7,0,10221.0,7743.0,22680.0,1861.0,0.0,76.0,49.0,174.0,25860.0,120.0,66.11000000000001,52.110000000000014,104.0,4.0,3352.8000000000065
2021-08-30,7359,0,7,0,11285.0,10831.0,16142.0,899.0,3480.0,67.0,46.0,190.0,27000.0,120.0,46.0,41.0,82.0,0.0,120.0
2021-08-31,7359,1,7,0,15200.0,12615.0,14220.0,6540.0,2459.0,71.0,50.0,174.0,24540.0,120.0,45.0,41.0,54.0,0.0,120.0
2021-09-01,7359,2,8,0,15168.0,11669.0,30445.78000000003,3360.0,0.0,86.0,43.0,169.0,22200.0,120.0,47.0,44.0,56.0,0.0,660.0
2021-09-02,7359,3,8,0,12875.0,12394.0,14460.0,2722.0,2880.0,72.0,47.0,190.0,25740.0,120.0,60.0,50.0,80.0,0.0,420.0
2021-09-03,7359,4,8,0,15106.0,11822.0,25261.0,4980.0,0.0,80.0,49.0,172.0,27180.0,120.0,47.0,41.0,57.0,0.0,360.0
2021-09-04,7359,5,8,0,14380.0,12556.0,19562.0,2220.0,1620.0,74.0,41.0,200.0,28020.0,180.0,46.0,40.0,59.0,0.0,300.0
2021-09-05,7359,6,8,0,9584.0,7389.0,19802.0,3481.0,0.0,72.0,49.0,174.0,35160.0,120.0,47.0,40.0,61.0,0.0,180.0
2021-09-06,7359,0,8,0,17627.0,17128.0,14460.0,3660.0,3840.0,82.0,43.0,194.0,24240.0,120.0,46.0,42.0,54.0,0.0,240.0
2021-09-07,7359,1,8,0,17333.0,15748.0,9121.0,6960.0,3180.0,75.0,48.0,193.0,21060.0,120.0,54.0,46.0,62.0,0.0,300.0
2021-09-08,7359,2,8,0,12821.0,11433.0,16261.0,3300.0,1980.0,83.0,54.0,195.0,22140.0,120.0,53.0,46.0,82.0,2.0,960.0
2021-09-09,7359,3,8,0,16417.0,16346.0,12422.0,4440.0,4020.0,74.0,52.0,183.0,22320.0,120.0,51.0,43.0,60.0,1.0,780.0
2021-09-10,7359,4,8,0,18523.0,14820.0,19501.0,7500.0,0.0,69.0,52.0,134.0,23700.0,120.0,52.0,44.0,64.0,1.0,600.0
2021-09-11,7359,5,8,0,23435.0,18152.0,28982.0,6420.0,0.0,88.0,51.0,165.0,30960.0,120.0,45.0,40.0,66.0,1.0,1740.0
2021-09-12,7359,6,8,0,10755.0,10379.0,13438.0,2101.0,2940.0,76.0,52.0,194.0,30180.0,180.0,50.0,45.0,60.0,0.0,540.0
2021-09-13,7359,0,8,0,12484.0,12407.0,15660.0,1200.0,4020.0,70.0,40.0,189.0,23100.0,120.0,51.5,44.5,63.0,1.0,780.0
2021-09-14,7359,1,8,0,16697.0,15824.0,13081.0,4020.0,4080.0,78.0,45.0,198.0,25680.0,120.0,44.0,40.0,78.0,0.0,480.0
2021-09-15,7359,2,8,0,12733.0,10794.0,14579.0,4801.0,1920.0,87.0,51.0,195.0,28620.0,120.0,46.0,40.0,60.0,2.0,1200.0
2021-09-16,7359,3,8,0,18259.0,16660.0,11219.0,6300.0,3775.0,73.0,40.0,189.0,21240.0,240.0,53.0,43.0,65.0,0.0,240.0
2021-09-17,7359,4,8,0,19407.0,16784.0,19920.0,5821.0,1320.0,80.0,50.0,183.0,28380.0,240.0,44.0,40.0,50.0,0.0,360.0
2021-09-18,7359,5,8,0,20413.0,17144.0,20763.0,11040.0,0.0,68.0,46.0,111.0,27030.0,150.0,46.0,40.0,60.0,0.0,510.0
2021-09-19,7359,6,8,0,19193.0,15881.0,17701.0,9120.0,0.0,75.0,45.0,155.0,26160.0,240.0,56.0,46.0,92.0,1.0,1080.0
2021-09-20,7359,0,8,0,22173.0,12320.0,12420.0,3540.0,2231.0,78.0,50.0,194.0,26220.0,120.0,42.0,39.0,49.0,1.0,780.0
2021-09-21,7359,1,8,0,18636.0,15848.0,12300.0,11160.0,0.0,45.78,40.0,60.0,32160.0,120.0,46.0,40.0,64.0,2.0,1320.0
2021-09-22,7359,2,8,1,13306.0,10940.0,15481.0,3960.0,3621.0,75.0,51.0,175.0,28620.0,120.0,43.0,39.0,56.0,2.0,1140.0
2021-09-23,7359,3,8,1,22459.0,18329.0,14579.0,11807.0,0.0,77.0,45.0,185.0,28860.0,120.0,44.0,39.0,55.0,2.0,1140.0
2021-09-24,7359,4,8,1,16012.0,13162.0,14581.0,8460.0,0.0,68.0,51.0,105.0,25020.0,120.0,49.0,44.0,61.0,2.0,1440.0
2021-09-25,7359,5,8,1,15528.0,14011.0,19743.0,2579.0,3484.0,71.0,47.0,193.0,25260.0,120.0,44.0,40.0,56.0,1.0,300.0
2021-09-26,7359,6,8,1,14019.0,11714.0,13202.0,5400.0,2540.0,73.0,46.0,167.0,25020.0,120.0,48.0,45.0,57.0,0.0,180.0
2021-09-27,7359,0,8,1,14322.0,14416.0,10741.0,3960.0,3663.0,79.0,46.0,192.0,24840.0,240.0,46.0,40.0,51.0,0.0,240.0
2021-09-28,7359,1,8,1,11339.0,9490.0,13622.0,8281.0,3602.0,73.0,49.0,186.0,23340.0,120.0,47.0,42.0,53.0,0.0,300.0
2021-09-29,7359,2,8,1,12249.0,10260.0,12541.0,5399.0,0.0,68.0,46.0,114.0,25020.0,120.0,46.0,41.0,53.0,0.0,300.0
2021-09-30,7359,3,8,1,13095.0,12921.0,13440.0,3660.0,3311.0,73.0,49.0,189.0,29400.0,120.0,47.0,42.0,55.0,1.0,1260.0
2021-10-01,7359,4,9,1,8434.0,6622.0,13981.0,2280.0,0.0,72.0,46.0,122.0,22140.0,120.0,51.0,45.0,60.0,0.0,540.0
2021-10-02,7359,5,9,1,17582.0,16388.0,14640.0,3600.0,4268.0,82.0,53.0,198.0,24960.0,120.0,50.0,44.0,58.0,0.0,120.0
2021-10-03,7359,6,9,1,14927.0,11798.0,16141.0,5940.0,0.0,67.0,47.0,114.0,21240.0,180.0,53.0,45.0,64.0,0.0,180.0
2021-10-04,7359,0,9,1,12564.0,11800.0,13501.0,1079.0,4375.0,75.0,41.0,196.0,27900.0,120.0,43.0,39.0,56.0,2.0,1620.0
2021-10-05,7359,1,9,1,15762.0,13957.0,14820.0,3000.0,3816.0,75.0,46.0,195.0,31620.0,120.0,49.0,41.0,75.0,4.0,2100.0
2021-10-06,7359,2,9,1,21829.0,17555.0,17460.0,9420.0,0.0,73.0,54.0,173.0,25860.0,120.0,48.0,42.0,83.0,1.0,1620.0
2021-10-07,7359,3,9,1,13753.0,9117.0,12780.0,6180.0,0.0,70.0,51.0,113.0,25200.0,120.0,47.0,41.0,54.0,0.0,240.0
2021-10-08,7359,4,9,1,18228.0,14957.0,18663.0,6841.0,5351.0,75.0,50.0,190.0,25260.0,120.0,50.0,44.0,75.0,1.0,1200.0
2021-10-09,7359,5,9,1,16231.0,13018.0,17940.0,7081.0,0.0,75.0,48.0,164.0,28200.0,180.0,58.0,47.0,75.0,1.0,1080.0
2021-10-10,7359,6,9,1,14799.0,12413.0,18420.0,3241.0,2690.0,78.0,52.0,188.0,25920.0,180.0,47.0,41.0,65.0,0.0,420.0
2021-10-11,7359,0,9,1,12040.0,11034.0,13441.0,1380.0,6845.0,77.0,41.0,187.0,23160.0,120.0,49.0,42.0,59.0,1.0,840.0
2021-10-12,7359,1,9,1,12099.0,11771.0,11581.0,4551.0,4224.0,71.0,50.0,181.0,26040.0,240.0,52.0,44.0,61.0,1.0,960.0
2021-10-13,7359,2,9,1,12217.0,10500.0,13502.0,6259.0,2779.0,72.0,41.0,187.0,26760.0,180.0,51.0,45.0,93.0,0.0,540.0
2021-10-14,7359,3,9,1,13011.0,10690.0,12543.0,5459.0,0.0,67.0,43.0,143.0,22980.0,180.0,46.0,42.0,53.0,0.0,180.0
2021-10-15,7359,4,9,1,18432.0,16843.0,15961.0,3480.0,5021.0,76.0,46.0,202.0,25319.0,181.0,44.0,39.0,50.0,0.0,601.0
2021-10-16,7359,5,9,1,17601.0,14409.0,17461.0,7979.0,0.0,68.0,45.0,115.0,24540.0,120.0,56.0,51.0,69.0,1.0,1380.0
2021-10-17,7359,6,9,1,15658.0,12615.0,12901.0,7140.0,596.0,67.0,43.0,176.0,29880.0,120.0,47.0,44.0,60.0,0.0,600.0
2021-10-18,7359,0,9,1,12166.0,12676.0,10140.0,1920.0,4943.0,66.0,39.0,199.0,23701.0,120.0,43.0,39.0,52.0,1.0,959.0
2021-10-19,7359,1,9,1,11085.0,9961.0,12362.0,1499.0,2304.0,70.0,43.0,188.0,25020.0,240.0,44.0,40.0,52.0,0.0,360.0
2021-10-20,7359,2,9,1,14059.0,13458.0,14460.0,2820.0,3788.0,71.0,45.0,180.0,25920.0,120.0,45.0,40.0,51.0,2.0,1260.0
2021-10-21,7359,3,9,1,13048.0,10420.0,9720.0,6660.0,0.0,66.0,48.0,152.0,25080.0,180.0,47.0,42.0,57.0,2.0,1140.0
2021-10-22,7359,4,9,1,11859.0,10867.0,12963.0,3960.0,3137.0,66.0,42.0,174.0,29340.0,120.0,46.0,40.0,59.0,0.0,480.0
2021-10-23,7359,5,9,1,10861.0,8347.0,18300.0,2880.0,0.0,71.0,52.0,171.0,29760.0,120.0,60.0,50.0,89.0,2.0,1260.0
2021-10-24,7359,6,9,1,13678.0,10222.0,11461.0,7119.0,0.0,69.0,45.0,179.0,31920.0,900.0,43.0,39.0,57.0,1.0,1080.0
2021-10-25,7359,0,9,1,16450.0,15473.0,11821.0,5220.0,3448.0,70.0,47.0,191.0,22740.0,120.0,44.0,41.0,54.0,1.0,1680.0
2021-10-26,7359,1,9,1,12066.0,12023.0,8580.0,3060.0,3989.0,71.0,43.0,198.0,27240.0,120.0,43.0,38.0,53.0,1.0,780.0
2021-10-27,7359,2,9,1,12170.0,10175.0,11281.0,6129.0,3430.0,71.0,45.0,184.0,28140.0,120.0,48.0,42.0,56.0,0.0,240.0
2021-10-28,7359,3,9,1,14014.0,10134.0,7836.38,1980.0,4222.0,77.0,47.0,202.0,26940.0,120.0,44.0,40.0,51.0,1.0,1020.0
2021-10-29,7359,4,9,1,12024.0,11221.0,14822.0,1679.0,2801.0,74.0,45.0,184.0,26100.0,120.0,47.0,44.0,55.0,0.0,120.0
2021-10-30,7359,5,9,1,23649.720000000027,18759.49000000003,20341.0,11914.030000000013,0.0,83.0,49.0,174.0,20580.0,180.0,60.0,46.0,106.0,1.0,1200.0
2021-10-31,7359,6,9,1,11065.0,14584.0,9182.0,4680.0,1805.0,60.0,39.0,170.0,27420.0,120.0,52.0,45.0,95.0,1.0,960.0
2021-11-01,7359,0,10,1,23649.720000000027,18759.49000000003,10562.0,11914.030000000013,0.0,74.0,42.0,185.0,28200.0,120.0,44.0,41.0,50.0,0.0,180.0
2021-11-02,7359,1,10,1,12103.0,11631.0,13621.0,1500.0,4312.0,69.0,44.0,186.0,27540.0,120.0,47.0,40.0,90.0,1.0,1620.0
2021-11-03,7359,2,10,1,12117.0,11113.0,12360.0,3540.0,3606.0,67.0,44.0,168.0,27720.0,120.0,44.0,39.0,50.0,0.0,180.0
2021-11-04,7359,3,10,1,15170.0,12333.0,14342.0,6420.0,0.0,67.0,48.0,137.0,22920.0,120.0,43.0,41.0,48.0,0.0,180.0
2021-11-05,7359,4,10,1,12211.0,12076.0,9300.0,2580.0,4546.0,68.0,44.0,174.0,27060.0,120.0,51.0,45.0,74.0,0.0,420.0
2021-11-06,7359,5,10,1,11963.0,10838.0,12780.0,2640.0,2511.0,71.0,44.0,176.0,26820.0,120.0,46.0,41.0,56.0,0.0,120.0
2021-11-07,7359,6,10,1,7614.0,4982.63,7836.38,1200.0,4283.0,64.0,45.0,155.0,30540.0,120.0,46.0,41.0,59.0,0.0,780.0
2021-11-08,7359,0,10,1,12197.0,9850.0,16861.0,3900.0,900.0,71.0,45.0,152.0,27000.0,120.0,47.0,41.0,78.0,0.0,1620.0
2021-11-09,7359,1,10,1,13208.0,13333.0,11640.0,2760.0,4386.0,71.0,44.0,185.0,25440.0,120.0,43.0,40.0,52.0,0.0,300.0
2021-11-10,7359,2,10,1,13179.0,11091.0,10080.0,4740.0,3869.0,45.78,40.0,53.89,25679.0,121.0,45.0,40.0,57.0,1.0,421.0
2021-11-11,7359,3,10,1,13010.0,11788.0,12181.0,3780.0,1445.0,73.0,42.0,183.0,26340.0,120.0,44.0,39.0,51.0,1.0,720.0
2021-11-12,7359,4,10,1,15753.0,13618.0,12121.0,6960.0,5345.0,69.0,45.0,170.0,25920.0,120.0,49.0,42.0,62.0,1.0,720.0
2021-11-13,7359,5,10,1,14945.0,11770.0,18059.0,4620.0,120.0,70.0,44.5,162.5,31140.0,180.0,49.0,45.0,61.0,0.0,540.0
2021-11-14,7359,6,10,1,7159.0,5675.0,14521.0,2280.0,0.0,69.0,49.0,162.0,29520.0,180.0,62.0,48.0,101.0,3.0,2220.0
2021-11-15,7359,0,10,1,12265.0,12359.0,11127.0,2880.0,4681.0,66.0,41.0,198.0,27840.0,120.0,45.0,41.0,55.0,1.0,1380.0
2021-11-16,7359,1,10,1,14994.0,13965.0,13380.0,3120.0,3121.0,71.0,41.0,186.0,25020.0,120.0,45.0,41.0,51.0,0.0,241.0
2021-11-17,7359,2,10,1,11388.0,10263.0,12781.0,4260.0,3618.0,66.0,44.0,163.0,26160.0,120.0,50.0,43.0,63.0,1.0,1140.0
2021-11-18,7359,3,10,1,15217.0,12682.0,8460.0,8580.0,0.0,69.0,50.0,161.0,23100.0,120.0,47.0,40.0,61.0,0.0,180.0
2021-11-19,7359,4,10,1,15147.0,13914.0,11760.0,5040.0,2430.0,45.78,41.0,53.89,33900.0,120.0,46.0,41.0,54.0,2.0,1440.0
2021-11-20,7359,5,10,1,12697.0,9593.0,17641.0,4140.0,0.0,85.0,49.0,146.0,30480.0,240.0,63.0,52.110000000000014,76.0,0.0,240.0
2021-11-21,7359,6,10,1,13703.0,10835.0,12239.0,6781.0,0.0,75.0,48.0,138.0,28380.0,120.0,53.0,47.0,62.0,1.0,1080.0
2021-11-22,7359,0,10,1,12073.0,11158.0,12963.0,5100.0,3660.0,72.0,48.0,170.0,26100.0,120.0,53.0,44.0,100.0,1.0,840.0
2021-11-23,7359,1,10,1,11226.0,10428.0,9240.0,3360.0,4029.0,68.0,43.0,168.0,27420.0,300.0,51.0,42.0,60.0,1.0,960.0
2021-11-24,7359,2,10,1,14632.0,12688.0,11523.0,6120.0,2521.0,76.0,43.0,173.0,26400.0,240.0,45.0,40.0,56.0,1.0,660.0
2021-11-25,7359,3,10,1,12179.0,9989.0,13322.0,5340.0,60.0,59.0,57.110000000000014,61.0,27000.0,120.0,48.0,43.0,56.0,1.0,480.0
2021-11-26,7359,4,10,1,11271.0,8865.0,16924.0,3360.0,0.0,57.0,45.0,68.0,25380.0,120.0,52.0,43.0,82.0,1.0,840.0
2021-11-27,7359,5,10,1,12392.0,10403.0,17580.0,2760.0,3345.0,76.0,50.0,156.0,25260.0,900.0,55.0,48.0,71.0,1.0,1740.0
2021-11-28,7359,6,10,1,7092.56,5080.0,14461.0,1620.0,0.0,70.0,55.0,133.0,28140.0,120.0,66.11000000000001,52.0,83.0,0.0,120.0
2021-11-29,7359,0,10,1,12308.0,11543.0,12540.0,2100.0,3996.0,72.0,46.0,192.0,27060.0,180.0,50.0,46.0,73.0,1.0,660.0
2021-11-30,7359,1,10,1,15813.0,13592.0,14462.0,4619.0,2278.0,81.0,54.0,183.0,27180.0,120.0,49.0,41.0,57.0,0.0,720.0
2021-12-01,7359,2,11,1,12853.0,10499.0,16442.0,4079.0,3631.0,75.0,44.0,122.0,23100.0,180.0,54.0,44.0,67.0,2.0,1560.0
2021-12-02,7359,3,11,1,15723.0,12782.0,13740.0,4620.0,3670.0,73.0,45.0,187.0,26760.0,900.0,56.0,47.0,91.0,4.0,3352.8000000000065
2021-12-03,7359,4,11,1,11630.0,9376.0,17882.0,3480.0,0.0,74.0,48.0,169.5,24120.0,120.0,52.0,45.0,72.0,0.0,120.0
2021-12-04,7359,5,11,1,7305.0,6859.0,12602.0,2400.0,3641.0,72.0,48.0,178.0,31200.0,120.0,53.0,44.0,92.0,0.0,180.0
2021-12-05,7359,6,11,1,13552.0,10640.0,8821.0,6455.0,0.0,69.0,47.0,186.0,27780.0,120.0,48.0,44.0,53.0,0.0,120.0
2021-12-06,7359,0,11,1,12190.0,11927.0,12242.0,2280.0,4461.0,73.0,50.0,195.0,32100.0,120.0,46.0,40.0,54.0,1.0,720.0
2021-12-07,7359,1,11,1,14114.0,13547.0,11460.0,4080.0,4505.0,74.0,42.0,194.0,26040.0,120.0,47.0,42.0,64.0,1.0,480.0
2021-12-08,7359,2,11,1,11390.0,9746.0,10021.0,4560.0,3721.0,68.0,44.0,173.0,28500.0,120.0,53.0,45.0,66.0,1.0,840.0
2021-12-09,7359,3,11,1,17852.0,16066.0,17340.0,4020.0,4261.0,74.0,41.0,197.0,23760.0,120.0,47.0,42.0,55.0,0.0,240.0
2021-12-10,7359,4,11,1,11656.0,8641.0,18840.0,2280.0,0.0,71.0,51.0,185.0,24240.0,180.0,58.0,49.0,68.0,0.0,360.0
2021-12-11,7359,5,11,1,15759.0,11989.0,21899.0,5042.0,0.0,72.0,45.5,190.0,27600.0,120.0,49.0,43.0,63.0,4.0,1200.0
2021-12-12,7359,6,11,1,12283.0,10226.0,13620.0,5340.0,0.0,74.0,57.110000000000014,95.0,25020.0,120.0,53.0,47.0,64.0,0.0,120.0
2021-12-13,7359,0,11,1,13861.0,12789.0,14702.0,2040.0,3683.0,75.0,49.0,185.0,30060.0,120.0,60.0,46.0,106.7700000000001,1.0,1080.0
2021-12-14,7359,1,11,1,15588.0,12903.0,13381.0,6900.0,0.0,68.0,43.0,174.0,22620.0,120.0,48.0,44.0,54.0,0.0,120.0
2021-12-15,7359,2,11,1,12173.0,11114.0,10200.0,3660.0,4164.0,68.0,45.0,186.0,27540.0,120.0,48.0,42.0,58.0,2.0,1440.0
2021-12-16,7359,3,11,1,12510.0,10804.0,12780.0,4500.0,3610.0,69.0,50.0,162.0,27480.0,240.0,49.0,42.0,87.0,0.0,3240.0
